ticker,year,open_px,close_px,underpricing,ret_30d,ipo_size_m,fed_rate,sic,sector,pe_backed,cohort,cohort_en,log_size,company_age,revenue_ltm,profitable,ret_12m_flag,ipo_date,OfferPrice,Size_Million,Date,FilingUrl,ret_12m,ret_12m.1
CTKB,2021,20.10000038146973,18.76000022888184,0.1035294252283435,0.2915777850009399,63.80343121089935,0.08,3826.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.155806969639712,29.0,63.062,1.0,ok,1970-01-01 01:00:25.569,17.0,247.598795,2021-07-23T16:12:21-04:00,https://www.sec.gov/Archives/edgar/data/1831915/000119312521223016/d80783d424b4.htm,-0.3598080979555683,-0.3598080979555683
CDRE,2021,14.21370893423184,14.48850727081299,0.1145005592933069,0.352631836349214,23.80227698126464,0.08,3842.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.169781247582912,9.0,282.159,1.0,ok,1970-01-01 01:00:25.569,13.0,78.0,2021-11-05T16:16:30-04:00,https://www.sec.gov/Archives/edgar/data/1860543/000110465921135037/tm2115376-33_424b4.htm,1.01547691922882,1.01547691922882
LENZ,2021,73.63571547541065,61.6407585144043,2.625926971435547,0.1216215605719624,41.44740880535987,0.08,2836.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.724425365884413,1.0,,,ok,1970-01-01 01:00:25.569,17.0,238.0,2021-06-25T20:37:00-04:00,https://www.sec.gov/Archives/edgar/data/1815776/000119312521200751/d132211d424b4.htm,-0.8475675725017181,-0.8475675725017181
SG,2021,52.0,49.5,0.7678571428571429,-0.3535353535353535,597.4592,0.08,5812.0,Consumer,1,2019-2021,Low Rate (2019–2021),6.392685996955343,15.0,400.595,0.0,ok,1970-01-01 01:00:25.569,28.0,364.0,2021-11-18T18:57:48-05:00,https://www.sec.gov/Archives/edgar/data/1477815/000119312521334087/d104360d424b4.htm,-0.727474752098623,-0.727474752098623
TRDA,2021,26.5,23.95000076293945,0.1975000381469725,-0.1691023388473626,28.3285,0.08,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.343868365035084,5.0,0.0,0.0,ok,1970-01-01 01:00:25.569,20.0,181.5,2021-11-01T16:02:42-04:00,https://www.sec.gov/Archives/edgar/data/1689375/000110465921132334/tm2123090-13_424b4.htm,-0.05427979553223308,-0.05427979553223308
TCRX,2021,12.0,10.5,-0.3,-0.1514285859607515,23.3976,0.08,2836.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.152633453001034,3.0,13.535,0.0,ok,1970-01-01 01:00:25.569,15.0,100.000005,2021-07-19T07:01:24-04:00,https://www.sec.gov/Archives/edgar/data/1783328/000119312521218024/d107876d424b4.htm,-0.675238087063744,-0.675238087063744
INTA,2021,25.25,28.0,0.07692307692307693,0.1500000272478376,124.909225,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),4.827587273491353,21.0,99.083,0.0,ok,1970-01-01 01:00:25.569,26.0,273.0,2021-06-30T18:24:30-04:00,https://www.sec.gov/Archives/edgar/data/1565687/000119312521204971/d83031d424b4.htm,-0.4750000068119594,-0.4750000068119594
DH,2021,37.25,43.29000091552734,0.6033333672417532,-0.1672442024797911,292.16665,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),5.677324358648113,10.0,25.866,0.0,ok,1970-01-01 01:00:25.569,27.0,419.999991,2021-09-16T17:27:57-04:00,https://www.sec.gov/Archives/edgar/data/1861795/000119312521275280/d127783d424b4.htm,-0.5507045425826478,-0.5507045425826478
SERA,2021,15.01000022888184,11.89999961853027,-0.2562500238418581,-0.163865535443267,49.59003875617981,0.08,8071.0,Healthcare,1,2019-2021,Low Rate (2019–2021),3.903789982032897,8.0,0.193,0.0,ok,1970-01-01 01:00:25.569,16.0,75.0,2021-07-16T16:14:31-04:00,https://www.sec.gov/Archives/edgar/data/1534969/000110465921093073/tm2110724-23_424b4.htm,-0.8605042000138804,-0.8605042000138804
GHRS,2021,22.0,19.25,0.203125,-0.04207789433466923,36.3088,0.08,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.592060136133221,3.0,0.0,0.0,ok,1970-01-01 01:00:25.569,16.0,160.0,2021-06-28T16:09:28-04:00,https://www.sec.gov/Archives/edgar/data/1855129/000114036121022509/nt10022430x10_424b4.htm,-0.4285714285714285,-0.4285714285714285
SOPH,2021,18.45000076293945,16.76000022888184,-0.06888887617323114,0.1610977815464477,47.36853195877075,0.08,7374.0,Tech,1,2019-2021,Low Rate (2019–2021),3.857958125506956,10.0,16.306,0.0,ok,1970-01-01 01:00:25.569,18.0,234.0,2021-07-23T16:37:19-04:00,https://www.sec.gov/Archives/edgar/data/1840706/000119312521223070/d101766d424b4.htm,-0.7905727957918154,-0.7905727957918154
TOST,2021,65.26000213623047,62.5099983215332,0.5627499580383301,0.007678825305107136,930.3204864532471,0.08,7374.0,Tech,1,2019-2021,Low Rate (2019–2021),6.83552913587274,10.0,2220.0,0.0,ok,1970-01-01 01:00:25.569,40.0,869.56524,2021-09-22T16:02:24-04:00,https://www.sec.gov/Archives/edgar/data/1650164/000119312521279379/d166297d424b4.htm,-0.7077267485468786,-0.7077267485468786
DUOL,2021,141.3999938964844,134.2550048828125,0.3162255380667892,0.2643848931231287,408.3490423736572,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),6.012122304689884,10.0,99.431,0.0,ok,1970-01-01 01:00:25.569,102.0,520.823526,2021-07-28T16:58:44-04:00,https://www.sec.gov/Archives/edgar/data/1562088/000162828021014753/duolingo424b4.htm,-0.2732486972832753,-0.2732486972832753
STVN,2021,16.46153175129711,19.44734764099121,-0.07393582661946614,0.2785966982577794,206.4045620168139,0.08,3841.0,Industrials,1,2019-2021,Low Rate (2019–2021),5.329838136157785,72.0,663.879,1.0,ok,1970-01-01 01:00:25.569,21.0,672.0,2021-07-16T14:18:58-04:00,https://www.sec.gov/Archives/edgar/data/1849853/000119312521217250/d87447d424b4.htm,-0.241265628293261,-0.241265628293261
MCW,2021,18.89999961853027,20.29999923706055,0.3533332824707033,-0.0009851503037758176,334.7567932434082,0.08,7500.0,Consumer,1,2019-2021,Low Rate (2019–2021),5.813404277848294,25.0,268.467,1.0,ok,1970-01-01 01:00:25.569,15.0,562.5,2021-06-28T17:00:19-04:00,https://www.sec.gov/Archives/edgar/data/1853513/000119312521202135/d117644d424b4.htm,-0.3950738820446703,-0.3950738820446703
ABOS,2021,26.0,20.10000038146973,0.2562500238418581,-0.245273642368722,58.4142,0.08,2836.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.067559010962776,25.0,0.0,0.0,ok,1970-01-01 01:00:25.569,16.0,159.999984,2021-07-02T16:09:41-04:00,https://www.sec.gov/Archives/edgar/data/1576885/000119312521207605/d104413d424b4.htm,-0.7661691681559327,-0.7661691681559327
FWRG,2021,21.0,22.1299991607666,0.2294443978203667,-0.09353817321846263,76.692,0.08,5812.0,Consumer,1,2019-2021,Low Rate (2019–2021),4.339797400456145,38.0,590.627,1.0,ok,1970-01-01 01:00:25.569,18.0,170.262,2021-10-04T16:07:46-04:00,https://www.sec.gov/Archives/edgar/data/1789940/000119312521290941/d177756d424b4.htm,-0.3456845869245515,-0.3456845869245515
OLPX,2021,25.0,24.5,0.1666666666666667,0.03102041750538106,927.56,0.08,2844.0,Industrials,1,2019-2021,Low Rate (2019–2021),6.832557482416235,7.0,176.858,1.0,ok,1970-01-01 01:00:25.569,21.0,1547.7,2021-10-01T16:17:07-04:00,https://www.sec.gov/Archives/edgar/data/1868726/000119312521289710/d164089d424b4.htm,-0.607346943446568,-0.607346943446568
LTH,2021,16.56999969482422,17.75,-0.01388888888888889,0.0963379765900088,201.5873022872925,0.08,7997.0,Consumer,1,2019-2021,Low Rate (2019–2021),5.306222549527546,29.0,1068.208,0.0,ok,1970-01-01 01:00:25.569,18.0,702.0,2021-10-07T20:20:38-04:00,https://www.sec.gov/Archives/edgar/data/1869198/000119312521294420/d157859d424b4.htm,-0.4163380475111411,-0.4163380475111411
ZVIA,2021,12.5,13.64999961853027,-0.02500002724783787,0.1267399666123154,58.3325,0.08,2086.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.066159399439077,14.0,93.16,0.0,ok,1970-01-01 01:00:25.569,14.0,149.8,2021-07-23T06:07:55-04:00,https://www.sec.gov/Archives/edgar/data/1854139/000119312521222296/d115565d424b4.htm,-0.7516483370225043,-0.7516483370225043
NYXH,2021,24.0,24.0,-0.2,0.125,0.0048,0.08,3841.0,Industrials,0,2019-2021,Low Rate (2019–2021),-4.605170185988091,,0.132,0.0,ok,1970-01-01 01:00:25.569,30.0,85.05,2021-07-06T16:15:53-04:00,https://www.sec.gov/Archives/edgar/data/1857190/000110465921089418/tm2111148-15_424b4.htm,-0.2825000286102295,-0.2825000286102295
LUCD,2021,12.75,11.76000022888184,-0.1599999836512972,-0.282312974819917,63.954,0.08,3841.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.158164074935055,3.0,3.327,0.0,ok,1970-01-01 01:00:25.569,14.0,70.0,2021-10-14T17:55:47-04:00,https://www.sec.gov/Archives/edgar/data/1799011/000149315221025472/form424b4.htm,-0.8537414970123882,-0.8537414970123882
PRCT,2021,35.0,41.93999862670898,0.6775999450683591,-0.0004768826518495598,141.7815,0.08,3841.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.954287140142383,9.0,37.929,0.0,ok,1970-01-01 01:00:25.569,25.0,163.9,2021-09-16T16:42:37-04:00,https://www.sec.gov/Archives/edgar/data/1588978/000162828021018770/proceptbiorobotics424b4.htm,0.1158798466735411,0.1158798466735411
RPID,2021,22.5,21.39999961853027,0.0699999809265135,0.04672897279559292,82.1745,0.08,3826.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.408845034956171,15.0,25.673,0.0,ok,1970-01-01 01:00:25.569,20.0,158.4,2021-07-16T16:16:38-04:00,https://www.sec.gov/Archives/edgar/data/1380106/000110465921093078/tm219739-18_424b4.htm,-0.7976635513602204,-0.7976635513602204
CNM,2021,20.0,20.0,0.0,0.5050000190734864,0.002,0.08,5099.0,Consumer,1,2019-2021,Low Rate (2019–2021),-4.605170185988091,2098.0,3642.0,1.0,ok,1970-01-01 01:00:25.569,20.0,697.67442,2021-07-26T16:27:37-04:00,https://www.sec.gov/Archives/edgar/data/1856525/000119312521224347/d94226d424b4.htm,0.1270000457763672,0.1270000457763672
GTLB,2021,94.25,103.8899993896484,0.349220771294135,-0.07604198259978101,805.922325,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),6.691987366894907,10.0,152.176,0.0,ok,1970-01-01 01:00:25.569,77.0,800.8,2021-10-14T16:03:25-04:00,https://www.sec.gov/Archives/edgar/data/1653482/000162828021020056/gitlab-424b4.htm,-0.5418230941017415,-0.5418230941017415
HCWB,2021,300.0,252.0,30.5,-0.3698412577311198,24.1914,0.08,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.185997198102256,3.0,3.756316,0.0,ok,1970-01-01 01:00:25.569,8.0,56.0,2021-07-21T16:16:24-04:00,https://www.sec.gov/Archives/edgar/data/1828673/000119312521220633/d39345d424b4.htm,-0.626984126984127,-0.626984126984127
RENT,2021,460.0,385.7999877929688,17.37142799014137,-0.4287195415497077,211.1193,0.08,5990.0,Consumer,1,2019-2021,Low Rate (2019–2021),5.352423376539704,0.0,157.5,0.0,ok,1970-01-01 01:00:25.569,21.0,357.0,2021-10-27T06:13:52-04:00,https://www.sec.gov/Archives/edgar/data/1468327/000119312521308630/d194411d424b4.htm,-0.904613788487706,-0.904613788487706
EXFY,2021,39.75,41.06000137329102,0.5207407916033712,-0.1005845331218558,423.59985,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),6.04878925961954,13.0,62.669,0.0,ok,1970-01-01 01:00:25.569,27.0,262.730952,2021-11-12T06:10:38-05:00,https://www.sec.gov/Archives/edgar/data/1476840/000162828021022947/expensify424b4.htm,-0.6980029419434869,-0.6980029419434869
XMTR,2021,67.01000213623047,87.38999938964844,0.9861363497647372,-0.08216043432111833,309.3583758621216,0.08,7389.0,Consumer,1,2019-2021,Low Rate (2019–2021),5.734500397292118,8.0,234.93,0.0,ok,1970-01-01 01:00:25.569,44.0,302.5,2021-07-01T17:17:00-04:00,https://www.sec.gov/Archives/edgar/data/1657573/000119312521206526/d120843d424b4.htm,-0.6143723423926319,-0.6143723423926319
CURV,2021,23.25,24.14999961853027,0.1499999818347748,0.2277432748189302,138.54675,0.08,5600.0,Consumer,1,2019-2021,Low Rate (2019–2021),4.931207813798207,17.0,310.89,1.0,ok,1970-01-01 01:00:25.569,21.0,231.0,2021-07-02T16:31:41-04:00,https://www.sec.gov/Archives/edgar/data/1792781/000119312521207670/d895088d424b4.htm,-0.8211180024886359,-0.8211180024886359
HEPS,2021,12.75,13.43000030517578,0.1191666920979816,-0.03574091474336433,178.22205,0.08,5961.0,Consumer,0,2019-2021,Low Rate (2019–2021),5.183030244755609,,29921.05,0.0,ok,1970-01-01 01:00:25.569,12.0,680.88,2021-07-01T13:26:56-04:00,https://www.sec.gov/Archives/edgar/data/1850235/000110465921088134/tm219600-13_424b4.htm,-0.9547282228865356,-0.9547282228865356
DDL,2021,28.0,23.52000045776367,0.000851083309092269,-0.1211734832483379,69.1992,0.08,5961.0,Consumer,1,2019-2021,Low Rate (2019–2021),4.236989301863157,4.0,16735.643,0.0,ok,1970-01-01 01:00:25.569,23.5,95.692,2021-06-30T16:02:52-04:00,https://www.sec.gov/Archives/edgar/data/1854545/000119312521204687/d121652d424b4.htm,-0.7674319862359498,-0.7674319862359498
AKA,2021,114.0,119.879997253418,9.898181568492545,0.1461461214920647,70.760712,0.08,5961.0,Consumer,1,2019-2021,Low Rate (2019–2021),4.259303931422985,11.0,274.491,0.0,ok,1970-01-01 01:00:25.569,11.0,110.0,2021-09-23T16:16:43-04:00,https://www.sec.gov/Archives/edgar/data/1865107/000119312521280693/d191500d424b4.htm,-0.8448448381079737,-0.8448448381079737
YMM,2021,19.3430825771003,20.20919036865234,0.06364159835012317,-0.4304761974872955,259.9420152123624,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),5.560458587729233,10.0,3514.551,1.0,ok,1970-01-01 01:00:25.569,19.0,1567.5,2021-06-23T08:41:51-04:00,https://www.sec.gov/Archives/edgar/data/1838413/000119312521196842/d260023d424b4.htm,-0.5776190805173095,-0.5776190805173095
CVRX,2021,26.25,28.0,0.5555555555555556,-0.2807143075125558,74.972625,0.08,3841.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.317123046907597,21.0,4.999,0.0,ok,1970-01-01 01:00:25.569,18.0,126.0,2021-07-01T16:07:20-04:00,https://www.sec.gov/Archives/edgar/data/1235912/000110465921088225/tm2112357-11_424b4.htm,-0.7857142857142857,-0.7857142857142857
DOLE,2021,13.49834376368029,13.04839897155762,0.04387191772460966,0.01931029119651332,112.6828239048267,0.08,100.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.724577003972335,158.0,7424.525,1.0,ok,1970-01-01 01:00:25.569,12.5,446.4375,2009-10-26T14:02:00-04:00,https://www.sec.gov/Archives/edgar/data/18169/000095012309053074/v53746b4e424b4.htm,-0.3401011106590245,-0.3401011106590245
RELY,2021,52.90000152587891,48.45000076293945,0.1267442037892896,-0.2988647949271535,520.5994950164795,0.08,7389.0,Consumer,1,2019-2021,Low Rate (2019–2021),6.254981022557074,8.0,326.933,0.0,ok,1970-01-01 01:00:25.569,43.0,522.999411,2021-09-24T08:48:50-04:00,https://www.sec.gov/Archives/edgar/data/1782170/000162828021019130/remitlyglobalinc-424b4.htm,-0.7857585149434957,-0.7857585149434957
RXST,2021,17.5,16.0,0.0,-0.143750011920929,45.031,0.08,3851.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.807351141484177,24.0,27.677,0.0,ok,1970-01-01 01:00:25.569,16.0,117.6,2021-07-30T16:17:29-04:00,https://www.sec.gov/Archives/edgar/data/1111485/000119312521231508/d237930d424b4.htm,-0.06499999761581421,-0.06499999761581421
KLTR,2021,11.5,12.0,0.2,-0.03500000635782877,75.24335,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),4.320727527630918,14.0,61.871,0.0,ok,1970-01-01 01:00:25.569,10.0,150.0,2021-07-22T16:06:33-04:00,https://www.sec.gov/Archives/edgar/data/1432133/000162828021014255/kaltura424b.htm,-0.8275000055631002,-0.8275000055631002
ARBK,2021,3242.159912109375,3618.0,240.2,0.03343282502418463,141.5397331230469,0.08,6199.0,Finance,0,2019-2021,Low Rate (2019–2021),4.952580477122665,,47.228,0.0,ok,1970-01-01 01:00:25.569,15.0,112.5,2021-09-23T08:53:27-04:00,https://www.sec.gov/Archives/edgar/data/1841675/000110465921118579/tm2115473-31_424b4.htm,-0.7552238873449593,-0.7552238873449593
COCO,2021,15.36999988555908,13.52000045776367,-0.09866663614908866,-0.1812130680463531,148.5433638939857,0.08,2080.0,Industrials,1,2019-2021,Low Rate (2019–2021),5.000876928369441,4.0,324.426,1.0,ok,1970-01-01 01:00:25.569,15.0,172.5,2021-10-22T17:12:24-04:00,https://www.sec.gov/Archives/edgar/data/1482981/000119312521305555/d197386d424b4.htm,-0.2056213456005566,-0.2056213456005566
DDI,2021,18.0,17.75,-0.01388888888888889,-0.01239432751292914,68.7042,0.08,7374.0,Tech,1,2019-2021,Low Rate (2019–2021),4.229810332730792,13.0,109.305,0.0,ok,1970-01-01 01:00:25.569,18.0,113.688,2021-09-01T06:43:27-04:00,https://www.sec.gov/Archives/edgar/data/1799567/000095012321011997/d185501d424b4.htm,-0.3938028040066571,-0.3938028040066571
EVCM,2021,20.0,17.60000038146973,0.03529414008645471,0.1039772661387429,204.15,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),5.318855017765585,5.0,217.375,0.0,ok,1970-01-01 01:00:25.569,17.0,325.000016,2021-07-02T20:52:29-04:00,https://www.sec.gov/Archives/edgar/data/1853145/000114036121023401/nt10022251x14_424b4.htm,-0.486363649663846,-0.486363649663846
WEAV,2021,21.79999923706055,18.79000091552734,-0.2170832951863608,-0.170835595285611,75.70049735069274,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),4.326784730444182,13.0,53.276,0.0,ok,1970-01-01 01:00:25.569,24.0,120.0,2021-11-12T16:03:56-05:00,https://www.sec.gov/Archives/edgar/data/1609151/000162828021023138/weave424b4.htm,-0.7445449730250772,-0.7445449730250772
TCBX,2021,26.0,25.01000022888184,0.0004000091552735796,0.05957615983535638,26.4446,0.08,6036.0,Finance,1,2019-2021,Low Rate (2019–2021),3.275051978670895,13.0,122.689,1.0,ok,1970-01-01 01:00:25.569,25.0,87.5,2021-11-09T16:46:22-05:00,https://www.sec.gov/Archives/edgar/data/1781730/000119312521324568/d214992d424b4.htm,-0.2495001884850901,-0.2495001884850901
ACT,2021,16.11554902458525,16.51037979125977,-0.1310326425652753,0.125426833086227,55.03782302876354,0.08,6411.0,Finance,1,2019-2021,Low Rate (2019–2021),4.008020640313134,40.0,1094.873,1.0,ok,1970-01-01 01:00:25.569,19.0,252.8976,2021-09-16T21:06:17-04:00,https://www.sec.gov/Archives/edgar/data/1823529/000162828021018799/enactholdingsinc424b4.htm,0.2314717956330697,0.2314717956330697
TYRA,2021,29.89999961853027,26.0,0.625,-0.1357692571786734,45.02939942550659,0.08,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.807315597016157,3.0,0.0,0.0,ok,1970-01-01 01:00:25.569,16.0,172.8,2021-09-15T16:10:25-04:00,https://www.sec.gov/Archives/edgar/data/1863127/000119312521273963/d189651d424b4.htm,-0.6538461538461539,-0.6538461538461539
IVVD,2021,21.0,20.8799991607666,0.2282352447509766,1.214080526837483,68.1765,0.08,2836.0,Industrials,0,2019-2021,Low Rate (2019–2021),4.222099930689827,,,,ok,1970-01-01 01:00:25.569,17.0,309.4,2021-08-06T16:54:21-04:00,https://www.sec.gov/Archives/edgar/data/1832038/000119312521239375/d549501d424b4.htm,-0.808429111074105,-0.808429111074105
PECO,2021,4.885919570922852,4.885919570922852,-0.825502872467041,0.0,0.05423370723724365,0.08,6798.0,Finance,1,2019-2021,Low Rate (2019–2021),-2.91445265909296,12.0,167.547,1.0,ok,1970-01-01 01:00:25.569,28.0,476.0,2021-07-15T21:46:31-04:00,https://www.sec.gov/Archives/edgar/data/1476204/000147620421000152/prospectusfinal.htm,4.508544367666044,4.508544367666044
GLUE,2021,22.0,21.18000030517578,0.1147368581671464,0.448064194257782,85.9452,0.08,2836.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.453709883847051,3.0,0.0,0.0,ok,1970-01-01 01:00:25.569,19.0,222.3,2021-06-25T06:08:04-04:00,https://www.sec.gov/Archives/edgar/data/1826457/000119312521199386/d47776d424b4.htm,-0.5509914970795413,-0.5509914970795413
TKNO,2021,20.71999931335449,25.0,0.5625,-0.1512000274658203,74.97531751537323,0.08,2835.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.317158959576065,25.0,21.927,0.0,ok,1970-01-01 01:00:25.569,16.0,96.0,2021-06-25T16:49:33-04:00,https://www.sec.gov/Archives/edgar/data/1850902/000119312521200510/d83801d424b4.htm,-0.654000015258789,-0.654000015258789
RANI,2021,11.30000019073486,11.0,0.0,0.948181845925071,10.97682018527985,0.08,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),2.395785793526994,9.0,0.0,0.0,ok,1970-01-01 01:00:25.569,11.0,73.333337,2021-08-02T16:11:27-04:00,https://www.sec.gov/Archives/edgar/data/1856725/000119312521233246/d151628d424b4.htm,0.02272727272727273,0.02272727272727273
IOT,2021,24.89999961853027,24.70000076293945,0.07391307664954129,0.1380566697199688,315.6124751647949,0.08,7373.0,Tech,1,2019-2021,Low Rate (2019–2021),5.754515116596053,6.0,249.905,0.0,ok,1970-01-01 01:00:25.569,23.0,805.0,2021-12-15T17:07:17-05:00,https://www.sec.gov/Archives/edgar/data/1642896/000119312521358031/d261594d424b4.htm,-0.4538461799823535,-0.4538461799823535
IHS,2021,17.64999961853027,17.0,-0.4925373134328358,-0.1517647013944738,188.890295917511,0.08,4812.0,Industrials,1,2019-2021,Low Rate (2019–2021),5.241166401655403,41.0,703.372,0.0,ok,1970-01-01 01:00:25.569,33.5,281.4,2006-10-25T16:12:16-04:00,https://www.sec.gov/Archives/edgar/data/1316360/000104746906013100/a2174012z424b4.htm,-0.6835294050328872,-0.6835294050328872
RIVN,2021,106.75,100.7300033569336,0.2914102994478666,-0.03861815635266934,11067.786625,0.08,3711.0,Industrials,1,2019-2021,Low Rate (2019–2021),9.311794062170206,12.0,4781.0,0.0,ok,1970-01-01 01:00:25.569,78.0,11934.0,2021-11-12T17:00:47-05:00,https://www.sec.gov/Archives/edgar/data/1874178/000119312521328239/d157488d424b4.htm,-0.7213342722191812,-0.7213342722191812
BEAT,2021,5.400000095367432,4.690000057220459,-0.7394444412655301,-0.2921108970709896,14.23278025135994,0.08,3841.0,Industrials,1,2019-2021,Low Rate (2019–2021),2.655547772593198,14.0,0.0,0.0,ok,1970-01-01 01:00:25.569,18.0,81.0,2008-03-19T11:01:27-04:00,https://www.sec.gov/Archives/edgar/data/1113784/000104746908003061/a2183962z424b4.htm,-0.2004264489876259,-0.2004264489876259
TNYA,2021,19.5,15.35000038146973,0.02333335876464867,0.4527686438353934,39.89895,0.08,2836.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.686350007760077,5.0,0.0,0.0,ok,1970-01-01 01:00:25.569,15.0,180.0,2021-07-30T16:48:37-04:00,https://www.sec.gov/Archives/edgar/data/1858848/000119312521231612/d175698d424b4.htm,-0.689250823297387,-0.689250823297387
UDMY,2021,27.0,27.5,-0.05172413793103448,-0.2545454545454545,205.2513,0.08,8200.0,Other,1,2019-2021,Low Rate (2019–2021),5.324235082051822,11.0,275.32,0.0,ok,1970-01-01 01:00:25.569,29.0,420.5,2021-10-29T16:05:58-04:00,https://www.sec.gov/Archives/edgar/data/1607939/000119312521313334/d163445d424b4.htm,-0.4643636530095881,-0.4643636530095881
IMRX,2021,19.5,17.59000015258789,0.1726666768391927,0.3297327564950154,18.369,0.08,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),2.910664461163927,8.0,0.158122,0.0,ok,1970-01-01 01:00:25.569,15.0,112.5,2021-07-30T16:13:59-04:00,https://www.sec.gov/Archives/edgar/data/1790340/000110465921098251/tm2115679-12_424b4.htm,-0.6293348536459635,-0.6293348536459635
S,2021,46.0,42.5,0.2142857142857143,0.1689411836511948,947.0158,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),6.853315777313001,8.0,93.056,0.0,ok,1970-01-01 01:00:25.569,35.0,1225.0,2021-06-30T17:29:48-04:00,https://www.sec.gov/Archives/edgar/data/1583708/000162828021013240/sentineloneinc424b4.htm,-0.4200000089757583,-0.4200000089757583
DERM,2021,8.699999809265137,9.899999618530273,-0.3812500238418579,-0.4545454238947637,33.67334926176071,0.08,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.516706701399621,2082.0,30.775,0.0,ok,1970-01-01 01:00:25.569,16.0,125.0,2014-10-03T12:05:07-04:00,https://www.sec.gov/Archives/edgar/data/1557883/000104746914008066/a2221679z424b4.htm,-0.7878787893383445,-0.7878787893383445
PTLO,2021,26.0,29.10000038146973,0.4550000190734865,0.2178693526504706,438.8306,0.08,5812.0,Consumer,1,2019-2021,Low Rate (2019–2021),6.08411346161232,58.0,358.629,1.0,ok,1970-01-01 01:00:25.569,20.0,405.4054,2021-10-22T17:22:48-04:00,https://www.sec.gov/Archives/edgar/data/1871509/000119312521305586/d184092d424b4.htm,-0.3048110214074646,-0.3048110214074646
BRZE,2021,87.19999694824219,93.38999938964844,0.4367692213792067,-0.1737872987858487,474.3243833999634,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),6.161891440796711,7.0,150.191,0.0,ok,1970-01-01 01:00:25.569,65.0,520.0,2021-11-18T17:08:30-05:00,https://www.sec.gov/Archives/edgar/data/1676238/000119312521333968/d40379d424b4.htm,-0.7199914360270485,-0.7199914360270485
YOU,2021,34.20174949668508,35.48819732666016,0.1447805589245214,0.3177500032785059,308.3253515376663,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),5.731155561604377,11.0,161.054,0.0,ok,1970-01-01 01:00:25.569,31.0,409.2,2021-07-01T14:58:28-04:00,https://www.sec.gov/Archives/edgar/data/1856314/000110465921088178/tm2112714-18_424b4.htm,-0.4962500341287096,-0.4962500341287096
CRBU,2021,17.64999961853027,16.31999969482422,0.01999998092651367,0.8370098102234823,120.3041623998642,0.08,2836.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.790023222547183,10.0,13.851,0.0,ok,1970-01-01 01:00:25.569,16.0,304.0,2021-07-23T16:24:02-04:00,https://www.sec.gov/Archives/edgar/data/1619856/000119312521223038/d145328d424b4.htm,-0.5373774306423978,-0.5373774306423978
SGHT,2021,30.0,33.5,0.3958333333333333,0.01731348749416978,175.272,0.08,3841.0,Industrials,1,2019-2021,Low Rate (2019–2021),5.166339052985919,7.0,12.361,0.0,ok,1970-01-01 01:00:25.569,24.0,240.0,2021-07-15T17:23:29-04:00,https://www.sec.gov/Archives/edgar/data/1531177/000119312521216560/d90195d424b4.htm,-0.7432835707023963,-0.7432835707023963
ACRV,2022,13.35000038146973,16.63999938964844,0.3311999511718753,-0.2788461273943875,7.048800201416015,1.68,2834.0,Industrials,1,2022-2024,High Rate (2022–2024),1.952857418144894,4.0,0.0,0.0,ok,1970-01-01 01:00:25.569,12.5,94.375,2022-11-16T16:31:35-05:00,https://www.sec.gov/Archives/edgar/data/1781174/000119312522286805/d383050d424b4.htm,-0.688100946659343,-0.688100946659343
